,2024-12-31
TreasurySharesNumber,81753488.0
OrdinarySharesNumber,4209680158.0
ShareIssued,4291433646.0
NetDebt,139820000000.0
TotalDebt,168357000000.0
TangibleBookValue,-91346000000.0
InvestedCapital,243251000000.0
WorkingCapital,-24248000000.0
NetTangibleAssets,-91346000000.0
CapitalLeaseObligations,24343000000.0
CommonStockEquity,99237000000.0
TotalCapitalization,220618000000.0
TotalEquityGrossMinorityInterest,100575000000.0
MinorityInterest,1338000000.0
StockholdersEquity,99237000000.0
OtherEquityInterest,738000000.0
GainsLossesNotAffectingRetainedEarnings,-923000000.0
OtherEquityAdjustments,-923000000.0
TreasuryStock,3583000000.0
RetainedEarnings,89110000000.0
AdditionalPaidInCapital,13466000000.0
CapitalStock,429000000.0
CommonStock,429000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,284136000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,219365000000.0
OtherNonCurrentLiabilities,19327000000.0
EmployeeBenefits,11997000000.0
NonCurrentDeferredLiabilities,46732000000.0
NonCurrentDeferredTaxesLiabilities,46732000000.0
LongTermDebtAndCapitalLeaseObligation,141309000000.0
LongTermCapitalLeaseObligation,19928000000.0
LongTermDebt,121381000000.0
CurrentLiabilities,64771000000.0
OtherCurrentLiabilities,3979000000.0
CurrentDeferredLiabilities,7492000000.0
CurrentDeferredRevenue,7492000000.0
CurrentDebtAndCapitalLeaseObligation,27048000000.0
CurrentCapitalLeaseObligation,4415000000.0
CurrentDebt,22633000000.0
OtherCurrentBorrowings,22633000000.0
CommercialPaper,
PayablesAndAccruedExpenses,26252000000.0
CurrentAccruedExpenses,11047000000.0
InterestPayable,1553000000.0
Payables,15205000000.0
DividendsPayable,2878000000.0
TotalTaxPayable,1902000000.0
AccountsPayable,10425000000.0
TotalAssets,384711000000.0
TotalNonCurrentAssets,344188000000.0
OtherNonCurrentAssets,19769000000.0
InvestmentsAndAdvances,842000000.0
LongTermEquityInvestment,842000000.0
InvestmentsinSubsidiariesatCost,
GoodwillAndOtherIntangibleAssets,190583000000.0
OtherIntangibleAssets,167742000000.0
Goodwill,22841000000.0
NetPPE,132994000000.0
AccumulatedDepreciation,-222884000000.0
GrossPPE,355878000000.0
Leases,10562000000.0
ConstructionInProgress,9424000000.0
OtherProperties,107282000000.0
MachineryFurnitureEquipment,188740000000.0
BuildingsAndImprovements,39130000000.0
LandAndImprovements,740000000.0
Properties,0.0
CurrentAssets,40523000000.0
OtherCurrentAssets,1793000000.0
CurrentDeferredAssets,2932000000.0
RestrictedCash,319000000.0
PrepaidAssets,2929000000.0
Inventory,2247000000.0
Receivables,26109000000.0
AccountsReceivable,26109000000.0
AllowanceForDoubtfulAccountsReceivable,-1152000000.0
GrossAccountsReceivable,27261000000.0
CashCashEquivalentsAndShortTermInvestments,4194000000.0
CashAndCashEquivalents,4194000000.0
