,2023-12-31
TreasurySharesNumber,402746136.0
OrdinarySharesNumber,609515023.0
ShareIssued,1012261159.0
NetDebt,39363000000.0
TotalDebt,52603000000.0
TangibleBookValue,-27420000000.0
InvestedCapital,34821000000.0
WorkingCapital,13448000000.0
NetTangibleAssets,-27420000000.0
CapitalLeaseObligations,549000000.0
CommonStockEquity,-17233000000.0
PreferredStockEquity,
TotalCapitalization,29694000000.0
TotalEquityGrossMinorityInterest,-17228000000.0
MinorityInterest,5000000.0
StockholdersEquity,-17233000000.0
GainsLossesNotAffectingRetainedEarnings,-10305000000.0
OtherEquityAdjustments,-10305000000.0
ForeignCurrencyTranslationAdjustments,-134000000.0
MinimumPensionLiabilities,-10185000000.0
TreasuryStock,49549000000.0
RetainedEarnings,27251000000.0
AdditionalPaidInCapital,10309000000.0
CapitalStock,5061000000.0
CommonStock,5061000000.0
PreferredStock,
TotalLiabilitiesNetMinorityInterest,154240000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,58413000000.0
OtherNonCurrentLiabilities,2332000000.0
EmployeeBenefits,8749000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,8749000000.0
NonCurrentDeferredLiabilities,229000000.0
NonCurrentDeferredTaxesLiabilities,229000000.0
LongTermDebtAndCapitalLeaseObligation,47103000000.0
LongTermCapitalLeaseObligation,176000000.0
LongTermDebt,46927000000.0
CurrentLiabilities,95827000000.0
OtherCurrentLiabilities,4699000000.0
CurrentDeferredLiabilities,56328000000.0
CurrentDeferredRevenue,56328000000.0
CurrentDebtAndCapitalLeaseObligation,5500000000.0
CurrentCapitalLeaseObligation,373000000.0
CurrentDebt,5127000000.0
OtherCurrentBorrowings,5127000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,7194000000.0
CurrentProvisions,2448000000.0
PayablesAndAccruedExpenses,19658000000.0
CurrentAccruedExpenses,7694000000.0
InterestPayable,652000000.0
Payables,11964000000.0
TotalTaxPayable,
IncomeTaxPayable,
AccountsPayable,11964000000.0
TotalAssets,137012000000.0
TotalNonCurrentAssets,27737000000.0
OtherNonCurrentAssets,4935000000.0
NonCurrentDeferredAssets,59000000.0
NonCurrentDeferredTaxesAssets,59000000.0
NonCurrentAccountsReceivable,
InvestmentsAndAdvances,1035000000.0
GoodwillAndOtherIntangibleAssets,10187000000.0
OtherIntangibleAssets,2094000000.0
Goodwill,8093000000.0
NetPPE,11521000000.0
AccumulatedDepreciation,-22245000000.0
GrossPPE,33766000000.0
ConstructionInProgress,1679000000.0
OtherProperties,860000000.0
MachineryFurnitureEquipment,16055000000.0
BuildingsAndImprovements,14795000000.0
LandAndImprovements,377000000.0
Properties,0.0
CurrentAssets,109275000000.0
OtherCurrentAssets,2504000000.0
Inventory,79741000000.0
FinishedGoods,68683000000.0
WorkInProcess,
RawMaterials,11058000000.0
Receivables,11065000000.0
ReceivablesAdjustmentsAllowances,-89000000.0
OtherReceivables,8441000000.0
AccountsReceivable,2713000000.0
CashCashEquivalentsAndShortTermInvestments,15965000000.0
OtherShortTermInvestments,3274000000.0
CashAndCashEquivalents,12691000000.0
