,2023-01-31
TreasurySharesNumber,28000000.0
OrdinarySharesNumber,981000000.0
ShareIssued,1009000000.0
NetDebt,3585000000.0
TotalDebt,14088000000.0
TangibleBookValue,2666000000.0
InvestedCapital,68960000000.0
WorkingCapital,504000000.0
NetTangibleAssets,2666000000.0
CapitalLeaseObligations,3487000000.0
CommonStockEquity,58359000000.0
TotalCapitalization,67778000000.0
TotalEquityGrossMinorityInterest,58359000000.0
StockholdersEquity,58359000000.0
GainsLossesNotAffectingRetainedEarnings,-274000000.0
OtherEquityAdjustments,-274000000.0
TreasuryStock,4000000000.0
RetainedEarnings,7585000000.0
AdditionalPaidInCapital,55047000000.0
CapitalStock,1000000.0
CommonStock,1000000.0
PreferredStock,0.0
TotalLiabilitiesNetMinorityInterest,40490000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,14599000000.0
OtherNonCurrentLiabilities,2283000000.0
LongTermDebtAndCapitalLeaseObligation,12316000000.0
LongTermCapitalLeaseObligation,2897000000.0
LongTermDebt,9419000000.0
CurrentLiabilities,25891000000.0
CurrentDeferredLiabilities,17376000000.0
CurrentDeferredRevenue,17376000000.0
CurrentDebtAndCapitalLeaseObligation,1772000000.0
CurrentCapitalLeaseObligation,590000000.0
CurrentDebt,1182000000.0
OtherCurrentBorrowings,1182000000.0
PayablesAndAccruedExpenses,6743000000.0
Payables,
AccountsPayable,
TotalAssets,98849000000.0
TotalNonCurrentAssets,72454000000.0
NonCurrentDeferredAssets,5497000000.0
NonCurrentDeferredTaxesAssets,2800000000.0
InvestmentsAndAdvances,4672000000.0
OtherInvestments,
InvestmentinFinancialAssets,4672000000.0
HeldToMaturitySecurities,69000000.0
AvailableForSaleSecurities,4603000000.0
GoodwillAndOtherIntangibleAssets,55693000000.0
OtherIntangibleAssets,7125000000.0
Goodwill,48568000000.0
NetPPE,6592000000.0
AccumulatedDepreciation,-2702000000.0
GrossPPE,9294000000.0
Leases,1807000000.0
OtherProperties,2890000000.0
MachineryFurnitureEquipment,3815000000.0
BuildingsAndImprovements,489000000.0
LandAndImprovements,293000000.0
Properties,0.0
CurrentAssets,26395000000.0
OtherCurrentAssets,1356000000.0
CurrentDeferredAssets,1776000000.0
PrepaidAssets,
Receivables,10755000000.0
AccountsReceivable,10755000000.0
CashCashEquivalentsAndShortTermInvestments,12508000000.0
OtherShortTermInvestments,5492000000.0
CashAndCashEquivalents,7016000000.0
