,2024-12-31
TreasurySharesNumber,
OrdinarySharesNumber,537000000.0
ShareIssued,537000000.0
NetDebt,48126000000.0
TotalDebt,60099000000.0
TangibleBookValue,-40459000000.0
InvestedCapital,65976000000.0
WorkingCapital,5931000000.0
NetTangibleAssets,-40459000000.0
CommonStockEquity,5877000000.0
TotalCapitalization,62426000000.0
TotalEquityGrossMinorityInterest,5877000000.0
StockholdersEquity,5877000000.0
GainsLossesNotAffectingRetainedEarnings,-66000000.0
OtherEquityAdjustments,308000000.0
ForeignCurrencyTranslationAdjustments,-374000000.0
UnrealizedGainLoss,
RetainedEarnings,-27590000000.0
CapitalStock,33533000000.0
CommonStock,33533000000.0
TotalLiabilitiesNetMinorityInterest,85962000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,62863000000.0
OtherNonCurrentLiabilities,2349000000.0
TradeandOtherPayablesNonCurrent,2349000000.0
NonCurrentDeferredLiabilities,1616000000.0
NonCurrentDeferredTaxesLiabilities,1616000000.0
LongTermDebtAndCapitalLeaseObligation,56549000000.0
LongTermDebt,56549000000.0
CurrentLiabilities,23099000000.0
CurrentDebtAndCapitalLeaseObligation,3550000000.0
CurrentDebt,3550000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,1329000000.0
CurrentProvisions,
PayablesAndAccruedExpenses,18220000000.0
CurrentAccruedExpenses,12451000000.0
InterestPayable,867000000.0
Payables,5769000000.0
DividendsPayable,1278000000.0
TotalTaxPayable,2583000000.0
IncomeTaxPayable,2583000000.0
AccountsPayable,1908000000.0
TotalAssets,91839000000.0
TotalNonCurrentAssets,62809000000.0
OtherNonCurrentAssets,9930000000.0
GoodwillAndOtherIntangibleAssets,46336000000.0
OtherIntangibleAssets,27699000000.0
Goodwill,18637000000.0
NetPPE,6543000000.0
AccumulatedDepreciation,-10388000000.0
GrossPPE,16931000000.0
ConstructionInProgress,2053000000.0
OtherProperties,4996000000.0
MachineryFurnitureEquipment,4733000000.0
BuildingsAndImprovements,4803000000.0
LandAndImprovements,346000000.0
Properties,0.0
CurrentAssets,29030000000.0
OtherCurrentAssets,419000000.0
PrepaidAssets,2139000000.0
Inventory,6998000000.0
FinishedGoods,2060000000.0
WorkInProcess,4120000000.0
RawMaterials,818000000.0
Receivables,7501000000.0
DuefromRelatedPartiesCurrent,521000000.0
TaxesReceivable,198000000.0
AccountsReceivable,6782000000.0
CashCashEquivalentsAndShortTermInvestments,11973000000.0
OtherShortTermInvestments,
CashAndCashEquivalents,11973000000.0
