,2024-12-31
TreasurySharesNumber,307800000.0
OrdinarySharesNumber,649800000.0
ShareIssued,957600000.0
NetDebt,20532000000.0
TotalDebt,32225000000.0
TangibleBookValue,-9862000000.0
InvestedCapital,49718000000.0
WorkingCapital,6652000000.0
NetTangibleAssets,-9862000000.0
CapitalLeaseObligations,1126000000.0
CommonStockEquity,18619000000.0
TotalCapitalization,44098000000.0
TotalEquityGrossMinorityInterest,19161000000.0
MinorityInterest,542000000.0
StockholdersEquity,18619000000.0
GainsLossesNotAffectingRetainedEarnings,-3491000000.0
OtherEquityAdjustments,-3491000000.0
TreasuryStock,39378000000.0
RetainedEarnings,50835000000.0
AdditionalPaidInCapital,9695000000.0
CapitalStock,958000000.0
CommonStock,958000000.0
TotalLiabilitiesNetMinorityInterest,56035000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,34779000000.0
OtherNonCurrentLiabilities,2140000000.0
PreferredSecuritiesOutsideStockEquity,
EmployeeBenefits,1373000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,1373000000.0
NonCurrentAccruedExpenses,
TradeandOtherPayablesNonCurrent,1433000000.0
NonCurrentDeferredLiabilities,2977000000.0
NonCurrentDeferredRevenue,1190000000.0
NonCurrentDeferredTaxesLiabilities,1787000000.0
LongTermDebtAndCapitalLeaseObligation,26406000000.0
LongTermCapitalLeaseObligation,927000000.0
LongTermDebt,25479000000.0
LongTermProvisions,450000000.0
CurrentLiabilities,21256000000.0
OtherCurrentLiabilities,408000000.0
CurrentDeferredLiabilities,3506000000.0
CurrentDeferredRevenue,3506000000.0
CurrentDebtAndCapitalLeaseObligation,5819000000.0
CurrentCapitalLeaseObligation,199000000.0
CurrentDebt,5620000000.0
OtherCurrentBorrowings,5620000000.0
PensionandOtherPostRetirementBenefitPlansCurrent,1366000000.0
CurrentProvisions,244000000.0
PayablesAndAccruedExpenses,9913000000.0
CurrentAccruedExpenses,1780000000.0
InterestPayable,379000000.0
Payables,8133000000.0
TotalTaxPayable,1253000000.0
IncomeTaxPayable,961000000.0
AccountsPayable,6880000000.0
TotalAssets,75196000000.0
TotalNonCurrentAssets,47288000000.0
OtherNonCurrentAssets,10810000000.0
NonCurrentDeferredAssets,238000000.0
NonCurrentDeferredTaxesAssets,238000000.0
NonCurrentAccountsReceivable,171000000.0
InvestmentsAndAdvances,1394000000.0
GoodwillAndOtherIntangibleAssets,28481000000.0
OtherIntangibleAssets,6656000000.0
Goodwill,21825000000.0
NetPPE,6194000000.0
AccumulatedDepreciation,-9658000000.0
GrossPPE,15852000000.0
ConstructionInProgress,1013000000.0
MachineryFurnitureEquipment,10965000000.0
BuildingsAndImprovements,3658000000.0
LandAndImprovements,216000000.0
Properties,0.0
CurrentAssets,27908000000.0
OtherCurrentAssets,1329000000.0
AssetsHeldForSaleCurrent,1365000000.0
Inventory,6442000000.0
InventoriesAdjustmentsAllowances,
FinishedGoods,3568000000.0
WorkInProcess,1346000000.0
RawMaterials,1528000000.0
Receivables,7819000000.0
AccountsReceivable,7819000000.0
AllowanceForDoubtfulAccountsReceivable,-314000000.0
GrossAccountsReceivable,8133000000.0
CashCashEquivalentsAndShortTermInvestments,10953000000.0
OtherShortTermInvestments,386000000.0
CashAndCashEquivalents,10567000000.0
