,2023-12-31
FreeCashFlow,4433000000.0
RepaymentOfDebt,-5216000000.0
IssuanceOfDebt,75000000.0
IssuanceOfCapitalStock,
CapitalExpenditure,-1527000000.0
EndCashPosition,12691000000.0
OtherCashAdjustmentOutsideChangeinCash,-22000000.0
BeginningCashPosition,14647000000.0
EffectOfExchangeRateChanges,30000000.0
ChangesInCash,-1964000000.0
FinancingCashFlow,-5487000000.0
CashFlowFromContinuingFinancingActivities,-5487000000.0
NetOtherFinancingCharges,-391000000.0
ProceedsFromStockOptionExercised,45000000.0
CashDividendsPaid,
CommonStockDividendPaid,
NetPreferredStockIssuance,
PreferredStockIssuance,
NetCommonStockIssuance,
CommonStockIssuance,
NetIssuancePaymentsOfDebt,-5141000000.0
NetLongTermDebtIssuance,-5141000000.0
LongTermDebtPayments,-5216000000.0
LongTermDebtIssuance,75000000.0
InvestingCashFlow,-2437000000.0
CashFlowFromContinuingInvestingActivities,-2437000000.0
NetOtherInvestingChanges,-158000000.0
NetInvestmentPurchaseAndSale,-709000000.0
SaleOfInvestment,15739000000.0
PurchaseOfInvestment,-16448000000.0
NetBusinessPurchaseAndSale,-70000000.0
SaleOfBusiness,
PurchaseOfBusiness,-70000000.0
NetIntangiblesPurchaseAndSale,
PurchaseOfIntangibles,
NetPPEPurchaseAndSale,-1500000000.0
SaleOfPPE,27000000.0
PurchaseOfPPE,-1527000000.0
OperatingCashFlow,5960000000.0
CashFlowFromContinuingOperatingActivities,5960000000.0
ChangeInWorkingCapital,4089000000.0
ChangeInOtherWorkingCapital,2479000000.0
ChangeInOtherCurrentLiabilities,-313000000.0
ChangeInOtherCurrentAssets,389000000.0
ChangeInPayablesAndAccruedExpense,2451000000.0
ChangeInAccruedExpense,779000000.0
ChangeInPayable,1672000000.0
ChangeInAccountPayable,1672000000.0
ChangeInPrepaidAssets,
ChangeInInventory,-1681000000.0
ChangeInReceivables,764000000.0
ChangesInAccountReceivables,-128000000.0
OtherNonCashItems,1518000000.0
StockBasedCompensation,690000000.0
AssetImpairmentCharge,46000000.0
DepreciationAmortizationDepletion,1861000000.0
DepreciationAndAmortization,1861000000.0
OperatingGainsLosses,-2000000.0
GainLossOnInvestmentSecurities,
NetIncomeFromContinuingOperations,-2242000000.0
