,2024-06-30
FreeCashFlow,74071000000.0
RepurchaseOfCapitalStock,-17254000000.0
RepaymentOfDebt,-29070000000.0
IssuanceOfDebt,29645000000.0
IssuanceOfCapitalStock,2002000000.0
CapitalExpenditure,-44477000000.0
EndCashPosition,18315000000.0
BeginningCashPosition,34704000000.0
EffectOfExchangeRateChanges,-210000000.0
ChangesInCash,-16179000000.0
FinancingCashFlow,-37757000000.0
CashFlowFromContinuingFinancingActivities,-37757000000.0
NetOtherFinancingCharges,-1309000000.0
CashDividendsPaid,-21771000000.0
CommonStockDividendPaid,-21771000000.0
NetCommonStockIssuance,-15252000000.0
CommonStockPayments,-17254000000.0
CommonStockIssuance,2002000000.0
NetIssuancePaymentsOfDebt,575000000.0
NetShortTermDebtIssuance,5250000000.0
ShortTermDebtPayments,
ShortTermDebtIssuance,5250000000.0
NetLongTermDebtIssuance,-4675000000.0
LongTermDebtPayments,-29070000000.0
LongTermDebtIssuance,24395000000.0
InvestingCashFlow,-96970000000.0
CashFlowFromContinuingInvestingActivities,-96970000000.0
NetOtherInvestingChanges,-1298000000.0
NetInvestmentPurchaseAndSale,17937000000.0
SaleOfInvestment,35669000000.0
PurchaseOfInvestment,-17732000000.0
NetBusinessPurchaseAndSale,-69132000000.0
PurchaseOfBusiness,-69132000000.0
NetPPEPurchaseAndSale,-44477000000.0
PurchaseOfPPE,-44477000000.0
OperatingCashFlow,118548000000.0
CashFlowFromContinuingOperatingActivities,118548000000.0
ChangeInWorkingCapital,1824000000.0
ChangeInOtherWorkingCapital,5348000000.0
ChangeInOtherCurrentLiabilities,5616000000.0
ChangeInOtherCurrentAssets,-8465000000.0
ChangeInPayablesAndAccruedExpense,5232000000.0
ChangeInPayable,5232000000.0
ChangeInAccountPayable,3545000000.0
ChangeInTaxPayable,1687000000.0
ChangeInIncomeTaxPayable,1687000000.0
ChangeInInventory,1284000000.0
ChangeInReceivables,-7191000000.0
ChangesInAccountReceivables,-7191000000.0
StockBasedCompensation,10734000000.0
UnrealizedGainLossOnInvestmentSecurities,-146000000.0
AssetImpairmentCharge,206000000.0
DeferredTax,-4738000000.0
DeferredIncomeTax,-4738000000.0
DepreciationAmortizationDepletion,22287000000.0
DepreciationAndAmortization,22287000000.0
Depreciation,22287000000.0
OperatingGainsLosses,245000000.0
GainLossOnInvestmentSecurities,245000000.0
NetIncomeFromContinuingOperations,88136000000.0
